comments,sentiments,compound
I have family members with loss of smell and /or taste as far back as February 2020. Never for once doubted it did not need an Italian to bring the virus to Nigeria ;  Nigerians visiting China full ground!!,neg,-0.2663
 That's one of the things the ncdc DG mentioned yesterday; people are not coming forward for testing. We don't believe in anything in this country  ,neu,0.0
They did not shut down flight. corona virus19 might have entered nigeria as far bk as november,neu,0.0
my bro complained too,neg,-0.4019
this is serious,neg,-0.0772
So what makes Africa different.. ,neu,0.0
Why it's just theory.. ,neu,0.0
We should come up with other theories,neu,0.0
"South America is the wettest continent and Africa is the third driest continent and the second driest inhabited continent. The Atacama is more scorching than the Sahara, although the South of South America (Patagonia) is much colder than the South of Africa (South Africa) because it is much closer to Antarctica.",neu,0.0
I guess that should explain it,neu,0.0
"Take a ruler, Google a map of the world and see the positioning of both countries and see that Nigeria is closer or the equator( than the whole of Brazil).. The entire Brazil as a whole..",neu,0.0
Focus on the part below the equator... ,neu,0.0
Anyways the afformention wettness of South America has said it all.. ,neu,0.0
No I still stand on this theory ,neg,-0.296
"But in all, we are so lucky in Africa.. Otherwise we will be counting millions of dead people considering our poor health facilities in Africa as whole...",neg,-0.5836
Guys if you have other theories let's share,pos,0.296
"exactly what is happening in Anambra state ,a large percentage of Onitsha residents  treat malaria with a similar symptom you mentioned with cold, and it happened within the same time.Honestly am asking can it be the same thing we are running from?",pos,0.4019
"The same symptoms, I took malaria drugs and I was fine but  ""I have mucous like feeling in my nose but no mocous and a feeling of coughing, but no cough"" this still continues",pos,0.1406
"I have mucous like feeling in my nose but no mocous and a feeling of coughing, but no cough""",neg,-0.431
this still continues,neu,0.0
What is helping me now is vitamins and fruits. I'm okay now,pos,0.4767
"In all these complains and talk talk have  do!  Abeg  what did you guys take to get those senses back? What drug, herb?",neg,-0.5027
"My mum experience such recently but has recovered,a doctor said its acute malaria,did you go for test?",neu,0.0
"If any body is having such symptoms, do the following and you will be okay. ",pos,0.2263
"Get garlic, ginger ( say #100 each ), orange peel (skin of orange) and lemon peel. ",neu,0.0
slice and boil everything in a pot. ,neu,0.0
Inhale the steam while it is very hot. Drink a small quantity of the liquid (about half a glass)  when it is warm. ,pos,0.2263
Do it morning and night for three days. ,neu,0.0
"If you want to continue, throw it away and buy another one.",pos,0.0772
But they said no one knows no one who knows anyone.,neg,-0.5267
Who's this one??...proper reading and Comprehension is now a rocket science to you or you just seeking a cheap recognition here ,neu,0.0
Did the truth hurt you that badly? ,neg,-0.6369
Vomit more,neu,0.0
It's cheap na hahaa go and ask a pharmacist just 100naira  na for three tablet,neu,0.0
But let your vitamin C be 1000mg,pos,0.296
Durodee you have said it all. I still do not believe that that Italian guy was Nigeria's first index case. Nigeria's index case must be a Nigerian either from Europe or China. It was easy to suspect the Italian because as at that time Italy was emerging as the new epicentre. This is my thinking though and to also share in your belief that coronavirus was already in Nigeria far prior to the time the Italian was discovered.,pos,0.4404
"If not that this is a faceless forum 90% of respondents here would keep mute. SINCE THIS PANDEMIC THIS IS THE BEST INFORMATION BASE AS TO THE DEPTH OF COMMUNITY SPREAD OF THIS VIRUS. I wish responders were courageous enough to indicate location in giving their experiences. The information provided here can serve as a wealth of knowledge for the NCDC to utilize in their effort to better understand the dynamics of this virus. Almost all those who have personally fought off this virus had issues with taste and smelling. That for me is a huge marker, going forward.",pos,0.9667
Massive self-medicating is already going on everywhere including some states that are shockingly saying that they are corona free. Nigeria's loose regulation in procuring prescription drugs over the counter has surprisingly paid off ,pos,0.3612
God has a way of turning things around.,pos,0.2732
"let them continue to shout scam na, I have never been this scared",neg,-0.795
"I'm not a fan of commenting on NL but this is mandatory as it'll enlightenment us all alot, I quoted this person because this was my exact symptoms, I'm AA and malaria is my regular customer once I'm bitten by a useless female mosquito but this particular malaria I had over the last 2weeks almost claimed my life, the pains was life threatening to the point that I almost lost hope and already telling my wife all things he doesn't know about my account details and all other things. The acute and joint pains was so severe that I visited the hospital for admission thrice on different occasions and I was highly disappointed that patients are only allowed to interact with the doctors via intercom in the process of preventing corona virus19. I had to complain seriously to my employer my state of health and how the hospital has restricted me seeing the doctor or conducting any test, meanwhile I've been give malaria drugs twice on the previous visits, the last I went I was then allowed to see the doctor after my employer had sent a mail, so on the third visit I was diagnosed of malaria again after taking a very traumatic malaria drugs with 1000mg emzor paracetamol I've never taken in my life. The doctor himself was surprised I still had malaria in my bloodstream and he then prescribed another harden malaria drugs to be pickup from the clinic pharmacy, I personally requested for admission because I'm already feeling fainting and a severe headaches from different angles of my head. The doctor said there no patients on admission and I should even count myself lucky I was allowed in for test. To cut the whole bitter experiences epistle short, I started taking the tablets and took off some days of work, and after 3 days I started recovering and was left with the still headaches which I supported with ""conc. agbo"" herbs. The next was bitter taste followed by 100% loss of smell and taste. I've not experienced such in my life and Google suddenly became my friend, then to my greatest surprised I found that it was a symptoms of corona virus19 which was though not really included yet on the list but speculations are ongoing. Though, it was already late but I immediately isolated myself from my wife and children but I don't pray these loss of smell experience for my worst enemy. I started smelling everything around me, dettol o, morning fresh soap o, hand sanitizers o, perfume o, my armpit o, my shit for toilet ""omo"" I chuck my nose inside I tell you, I don't smell anything and thereafter feeding became my greatest enemy that I completely lost appetite and started feeling depressed. I called my inlaw who happened to be in the village and these few tips help gradually for recovering of smell and taste. Cooking saintleave as vegetable soup helped alot. My taste firstly returned because I chopped raw bitter leave and I greatly feel the taste and also salt taste came to normal but all these doesn't add up as sense of smell is what convenes taste to the brain. I continue eating the vegetables as my only diets and continue smelling all around until I started recovering the smell gradually, it's not 100% normal but at least I can enjoy my meals with some returned sense of smell.",neg,-0.9948
